,B01001_002E,B01001_026E,B01002_001E,B01003_001E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B03002_012E,B05001_002E,B05001_006E,B05012_003E,B06009_002E,B06009_005E,B06011_001E,B09001_001E,B11001_003E,B15012_009E,B15012_010E,B17001_002E,B19001_017E,B19013_001E,B19083_001E,B21001_002E,B23013_001E,B24050_001E,B24050_002E,B24050_005E,B24050_006E,B24050_008E,B24050_009E,B24050_012E,B24050_013E,B24050_021E,B24050_022E,B24050_025E,B24050_027E,B25031_001E,B28007_002E,B28007_003E,B28007_009E,C03001_004E,C03001_005E,C03001_006E,C03001_007E,District_Name,CD,State_Id,State,CD_Id,Incumbent_Rep_Party,Clinton_2016,Trump_2016,Obama_2012,Romney_2012,Obama_2008,McCain_2008,State_AB
67,352839,350888,36.2,703727,591395,14291,38006,5702,378411,621558,48846,74484,84760,53058,20817,180380,119695,7716,15743,154021,4879,41232,0.4611,55766,38.6,272966,21861,21366,10049,30851,15488,2992,10016,35212,37569,24406,19757,726,294278,271432,22846,326730,2447,1001,725,"Congressional District 2 (114th Congress), New Mexico",02,35,NM,NM-02,D,39.9,50.1,44.9,51.7,48.4,50.2,NM
68,342358,348453,38.5,690811,444967,13762,125722,7951,281862,639758,25922,44867,65089,67435,24650,168693,109875,11608,18979,127471,8953,48061,0.4864,44397,41.4,291932,11613,19217,9912,35805,13481,5123,13729,28403,40884,26607,22038,843,314940,290093,24847,130227,2162,608,1039,"Congressional District 3 (114th Congress), New Mexico",03,35,NM,NM-03,D,51.8,36.7,57.5,38.7,61.2,37.5,NM
69,361539,365050,42.1,726589,629952,40518,1583,26543,107873,626456,39642,88594,40734,92838,36970,153465,138414,17865,31837,58542,28910,86645,0.4489,35642,43.8,356128,2131,29392,20833,40323,18146,9701,21756,44247,54228,18956,17637,1591,369320,352662,16658,10408,33751,1811,10744,"Congressional District 1 (114th Congress), New York",01,36,NY,NY-01,R,42.2,54.5,49.6,49.1,51.0,48.0,NY
70,352397,368641,39.8,721038,549498,69345,911,28772,164703,571053,62962,134122,59313,86794,33810,153761,119227,15765,32870,46415,24943,89668,0.4082,28600,41.8,370553,859,25712,28689,42830,25175,10908,28432,42818,53460,22124,17945,1533,391395,369923,21472,6166,32310,3442,22190,"Congressional District 2 (114th Congress), New York",02,36,NY,NY-02,R,43.9,53.0,51.6,47.2,51.0,48.0,NY
71,347461,374303,44.7,721764,542349,22897,1092,113195,74127,554581,44164,158670,34946,142698,43335,154821,156680,25426,64175,40121,50163,102602,0.4870,25672,44.9,347032,533,20673,18411,31925,18264,12225,40570,40270,53100,15283,12881,1794,360978,345176,15802,5044,14637,2974,4803,"Congressional District 3 (114th Congress), New York",03,36,NY,NY-03,D,51.6,45.5,50.8,48.2,54.0,46.0,NY
72,352066,371314,39.8,723380,469792,110611,1574,48710,149426,547433,72628,164891,53863,111974,39243,163552,133261,24645,49174,46901,33413,97111,0.4337,22972,42.1,365535,576,20415,15144,39210,22007,12228,32350,46729,61735,18878,15855,1517,381875,363611,18264,4440,22278,3823,21103,"Congressional District 4 (114th Congress), New York",04,36,NY,NY-04,D,53.4,43.8,56.3,42.8,55.0,44.0,NY
73,373875,406021,36.7,779896,138221,384325,2541,107826,164851,426993,122274,333812,103908,86268,28019,174999,99589,17203,31165,92757,12045,65012,0.4282,14833,40.6,371482,542,27272,12968,37295,39646,8683,24955,26879,81223,24711,21237,1302,405780,369190,36590,9204,40269,3552,27616,"Congressional District 5 (114th Congress), New York",05,36,NY,NY-05,D,85.7,12.7,90.6,9.1,86.0,14.0,NY
74,354991,389571,40.5,744562,330300,32212,2407,300927,138234,342209,152434,387530,88099,121955,30379,145108,131937,20308,42202,97946,15352,59696,0.4692,12751,41.5,358596,613,22304,14790,37040,22869,8389,30426,31737,54011,31617,13211,1463,380567,357984,22583,10688,28867,3590,14949,"Congressional District 6 (114th Congress), New York",06,36,NY,NY-06,D,65.1,32.1,67.8,31.0,63.0,36.0,NY
75,376993,376299,33.1,753292,371713,76586,3650,140170,305367,432527,151079,278649,139235,100650,24284,180980,98411,10146,27134,202237,20773,49420,0.5609,9025,36.4,353073,405,21568,16208,37017,17593,15922,24991,28622,43991,44312,9374,1281,375068,351527,23541,61984,98630,1415,68573,"Congressional District 7 (114th Congress), New York",07,36,NY,NY-07,D,86.9,10.4,88.4,10.3,84.0,15.0,NY
76,349775,420020,35.6,769795,238685,405603,2068,46652,137928,481145,93239,261368,89374,102017,26724,169109,85863,19129,26856,167726,13452,47220,0.5220,13600,38.7,349251,699,13335,9192,32765,29565,11698,22089,34457,78353,22480,17780,1157,380932,346750,34182,12947,55262,2343,35792,"Congressional District 8 (114th Congress), New York",08,36,NY,NY-08,D,84.6,13.5,89.3,10.1,86.0,14.0,NY
77,349195,410030,36.0,759225,265278,377346,1519,51962,93908,432171,114258,307243,77444,113735,29381,169734,97329,19027,31366,145048,17844,51148,0.5219,11060,39.5,363918,0,15996,8062,31825,23563,18020,25545,37949,84767,19210,14618,1263,391178,363122,28056,19527,25526,1871,17235,"Congressional District 9 (114th Congress), New York",09,36,NY,NY-09,D,83.5,14.4,85.3,13.8,84.0,15.0,NY
78,350684,377639,36.0,728323,491791,33657,3695,142560,88635,472723,112293,234262,67554,165693,47981,137999,112995,16290,59414,123758,62292,81834,0.5908,11010,38.0,384348,646,12908,12578,25793,13608,23137,63763,42872,42421,24758,8729,1713,403465,382283,21182,24263,21585,2760,10551,"Congressional District 10 (114th Congress), New York",10,36,NY,NY-10,D,78.3,18.8,73.6,25.0,76.0,23.0,NY
79,348721,372712,39.3,721433,513534,57266,2257,99361,123618,487117,77568,218868,66702,103379,32272,155504,136287,19061,36916,105701,17509,66344,0.4674,22258,41.2,323173,388,24534,9623,33274,21877,7567,31943,35587,56402,19561,18632,1273,342735,322048,20687,26658,52230,2654,9384,"Congressional District 11 (114th Congress), New York",11,36,NY,NY-11,D,43.8,53.6,51.6,47.3,48.0,51.0,NY
80,352827,381119,36.6,733946,536679,36162,1445,104451,99792,510711,107417,203602,38452,233457,60928,87464,106505,20318,84002,80654,84489,93649,0.5603,17026,35.8,449491,204,7109,13611,32411,10010,34958,80628,36671,47181,22638,11104,2016,465875,446295,19580,19621,24473,5431,12496,"Congressional District 12 (114th Congress), New York",12,36,NY,NY-12,D,83.3,13.5,76.9,21.5,80.0,19.0,NY
81,374133,416301,33.9,790434,219451,227395,4248,34061,430217,468504,149093,284295,145821,100240,21350,165296,63504,11009,28960,215695,9877,39258,0.5309,12981,35.9,370918,90,15402,11477,34767,20515,10484,24579,42265,69771,46055,9411,1127,413359,369762,43597,42364,94605,9239,215825,"Congressional District 13 (114th Congress), New York",13,36,NY,NY-13,D,92.3,5.4,94.6,4.6,93.0,6.0,NY
82,360176,360514,37.0,720690,317188,78275,5222,128169,342485,359660,182326,330592,123977,86227,26338,149006,96323,14049,29178,121183,7734,52346,0.4460,13406,39.2,351101,1071,25103,17368,37844,30194,8168,22569,25980,51034,48809,11423,1389,374626,350190,24436,74902,67397,5571,59073,"Congressional District 14 (114th Congress), New York",14,36,NY,NY-14,D,77.7,19.8,80.7,18.3,76.0,23.0,NY
83,356939,405611,30.7,762550,108156,236414,3916,13264,503654,427272,157719,276630,165352,47867,16458,213148,60346,5000,14610,285896,2607,26047,0.5132,9865,37.1,289011,345,14976,8482,36353,22964,3636,17006,20737,66494,35862,6456,1026,321564,286601,34963,47434,157711,3230,228137,"Congressional District 15 (114th Congress), New York",15,36,NY,NY-15,D,93.8,4.9,96.7,3.0,95.0,5.0,NY
84,355924,392799,39.7,748723,359837,248095,3358,37706,186045,488462,94545,230511,76698,104156,33005,171039,108976,18358,42701,100370,32135,66325,0.5639,21009,41.9,352738,549,19908,12098,35088,17778,10575,34346,40616,69917,18991,14679,1265,378563,350288,28275,30000,57297,4669,49555,"Congressional District 16 (114th Congress), New York",16,36,NY,NY-16,D,75.1,22.5,73.7,25.5,73.0,26.0,NY
85,365104,377447,39.1,742551,517099,78019,2395,46353,165036,555790,84311,172770,64213,112540,36485,180940,139083,22495,49972,77273,39838,89905,0.4968,22316,42.4,361090,181,21512,17550,36371,12504,9694,30755,47833,55961,21416,14891,1440,378822,356242,22580,16925,31791,3508,24936,"Congressional District 17 (114th Congress), New York",17,36,NY,NY-17,D,58.6,38.4,57.1,41.8,58.0,41.0,NY
86,358339,361929,39.4,720268,548064,71883,2348,22096,118300,625231,27211,76005,42118,94699,34306,169765,132514,12988,34544,70306,24989,79540,0.4730,35746,42.7,335488,1565,20749,24867,40525,18571,10374,23619,38603,48902,20420,19661,1188,353290,332338,20952,19591,48544,2067,8120,"Congressional District 18 (114th Congress), New York",18,36,NY,NY-18,D,47.1,49.0,51.4,47.1,52.0,47.0,NY
87,353357,351687,44.1,705044,628860,31126,1081,11548,51710,652489,18223,42026,51686,75105,27580,135703,134217,13159,18322,92150,10757,58298,0.4494,43747,42.9,325528,6961,25911,23656,37752,15927,6170,16771,41688,52707,22753,17342,894,339585,319631,19954,8851,23031,1772,3577,"Congressional District 19 (114th Congress), New York",19,36,NY,NY-19,D,44.0,50.8,52.1,45.9,53.0,45.0,NY
88,355402,371814,38.9,727216,581140,64709,878,38024,46037,654498,28684,64353,40907,98245,31485,144077,117526,17144,32193,78837,15542,61393,0.4530,41208,39.1,364936,1205,18284,25350,38337,14479,8395,26944,42537,55366,24034,39026,914,378784,358742,20042,4804,21241,1323,5002,"Congressional District 20 (114th Congress), New York",20,36,NY,NY-20,D,54.0,40.5,59.2,38.8,58.0,40.0,NY
89,365039,345803,40.8,710842,658021,23088,2729,6770,23524,678184,11402,22621,53069,61649,26003,148405,133594,11525,15262,93932,5770,51580,0.4264,56349,41.2,312500,7080,21719,29212,45056,12219,4859,12245,36436,49536,24391,22089,814,328932,308392,20540,5048,10531,401,1989,"Congressional District 21 (114th Congress), New York",21,36,NY,NY-21,R,40.0,53.9,52.2,46.1,52.0,47.0,NY
90,353298,358093,41.3,711391,637135,27994,1334,19480,26099,667434,14106,34867,50567,65017,25733,146573,124489,13680,16744,107555,7540,50416,0.4497,47757,41.4,319370,4699,17639,35851,41200,13973,4132,14828,39484,54648,23592,16011,708,334800,312978,21822,3376,13136,1137,3189,"Congressional District 22 (114th Congress), New York",22,36,NY,NY-22,D,39.3,54.8,48.8,49.2,49.0,49.0,NY
91,350974,357398,40.3,708372,642257,21513,4051,18442,26115,671466,16684,29349,47204,65949,24687,143390,127115,11412,16876,105560,7829,49592,0.4529,51585,40.7,318308,8919,17865,43751,38005,11989,4319,9736,51237,47354,23615,14925,725,328696,309090,19606,4372,13863,674,1513,"Congressional District 23 (114th Congress), New York",23,36,NY,NY-23,R,39.7,54.5,48.4,49.6,50.0,49.0,NY
92,347857,361102,39.9,708959,600147,59255,3370,19025,31211,655613,20631,44309,47504,85995,29077,152541,121172,14945,24340,99153,9317,55014,0.4470,41832,41.3,335712,4657,19712,32027,38622,17568,6908,18457,42456,55379,22995,13973,793,352019,329150,22869,2976,16980,2277,2173,"Congressional District 24 (114th Congress), New York",24,36,NY,NY-24,R,48.9,45.3,57.0,41.1,56.0,42.0,NY
93,348669,374287,38.5,722956,545382,117159,3564,29086,62040,636226,32039,66503,51725,100459,28749,152696,121910,19921,33379,105531,11792,53594,0.4551,36083,39.3,353810,1105,16293,37041,41174,13444,9381,17561,46839,61459,22673,11033,855,372093,347356,24737,3386,41801,3403,5727,"Congressional District 25 (114th Congress), New York",25,36,NY,NY-25,D,55.5,39.1,58.8,39.4,59.0,40.0,NY
94,342106,372652,37.7,714758,506459,132066,3128,29144,46397,643414,30231,57825,55445,81262,25566,151435,106594,17674,27368,144823,7801,45106,0.4784,41449,38.2,334536,271,13795,32125,39011,15176,5353,26577,33518,59571,29783,12568,731,349622,330794,18828,3237,30846,1034,3032,"Congressional District 26 (114th Congress), New York",26,36,NY,NY-26,D,57.6,38.0,63.9,34.3,63.0,35.0,NY
95,358751,359043,44.3,717794,674144,17814,3569,7889,17861,688144,10141,25820,39957,86210,31565,142657,152158,18219,27418,63962,10780,62566,0.4340,48476,43.7,355711,6004,24935,46388,40162,15619,4974,21337,37408,54297,23772,17180,741,369926,353716,16210,4794,6280,429,889,"Congressional District 27 (114th Congress), New York",27,36,NY,NY-27,R,35.2,59.7,42.9,55.3,44.0,54.0,NY
96,344180,384308,37.6,728488,291403,381897,8915,11443,64413,674982,36428,48363,96464,62624,20227,163578,98880,10185,18003,178027,4637,35148,0.4790,44601,39.0,306077,6120,19295,44133,32208,11561,3675,12253,31109,52604,27174,16390,757,332562,302553,30009,37809,4989,799,1323,"Congressional District 1 (114th Congress), North Carolina",01,37,NC,NC-01,D,67.5,30.5,68.1,31.2,67.3,32.2,NC
97,389212,406988,36.7,796200,564217,132531,7414,31908,89775,706115,40768,71982,66750,101149,27958,203473,150790,18627,32845,113843,12037,52471,0.4557,66682,40.8,341450,4379,22671,44849,37655,15031,7969,15348,30731,45517,23230,19863,880,366177,340922,25255,46275,16271,1942,1310,"Congressional District 2 (114th Congress), North Carolina",02,37,NC,NC-02,R,43.6,53.2,43.0,56.0,44.8,54.3,NC
98,379592,377383,35.1,756975,562614,141284,3709,10511,52881,716085,16725,30791,48491,80183,23633,160574,139116,16105,19218,123237,7206,45716,0.4541,71653,36.5,316554,6152,23113,27708,42599,13121,4534,16098,27950,43196,32724,22993,869,344538,314489,30049,31538,7774,3396,2185,"Congressional District 3 (114th Congress), North Carolina",03,37,NC,NC-03,R,36.9,60.5,40.6,58.5,42.4,56.8,NC
99,397593,413470,32.5,811063,441648,257098,4651,49382,98365,679697,71832,117115,56787,121133,26481,177463,123773,18995,32578,146998,18500,49423,0.4932,48498,35.9,403882,2234,25627,27970,44127,13536,8270,22974,55455,57091,35761,19300,912,421583,396383,25200,55329,11199,2056,3643,"Congressional District 4 (114th Congress), North Carolina",04,37,NC,NC-04,D,68.2,28.2,64.5,34.2,65.8,33.2,NC
100,369791,385420,41.0,755211,605416,97576,2548,13731,66165,700035,30617,47769,75110,90089,24890,158668,148430,14343,27826,126549,10185,44817,0.4787,51344,41.7,341477,4076,24092,55227,40948,15059,4037,18936,31415,53160,22809,10591,715,362849,338440,24409,38626,8309,998,662,"Congressional District 5 (114th Congress), North Carolina",05,37,NC,NC-05,R,39.8,57.4,42.3,56.5,44.6,54.2,NC
101,368564,384996,42.8,753560,578894,120965,2345,17337,45774,702167,26093,44072,65978,101934,26988,155759,148798,16340,29508,99598,12652,49111,0.4773,46601,43.4,353041,3656,25223,47804,43480,14621,3797,21349,33045,57457,22913,11761,773,371306,350367,20939,29082,6109,1144,383,"Congressional District 6 (114th Congress), North Carolina",06,37,NC,NC-06,R,41.4,56.1,43.2,55.9,45.2,53.8,NC
102,386745,398379,41.6,785124,595543,130877,15112,6399,80286,726212,37371,51636,80606,86453,24669,176561,149257,14047,30439,127689,8689,47426,0.4635,54485,41.8,341093,8946,32095,38644,43747,12979,5305,16036,30430,47262,25525,16772,788,363114,340344,22770,49576,5322,1303,1278,"Congressional District 7 (114th Congress), North Carolina",07,37,NC,NC-07,R,39.9,57.6,43.2,55.9,44.6,54.6,NC
103,368246,381857,39.2,750103,496008,149779,53313,7042,70346,697803,30466,46749,85168,64665,23604,181622,135882,9738,21008,134894,4979,43792,0.4456,47751,41.5,321128,4701,30377,51656,37469,17580,3973,16748,28103,43194,22484,13501,725,345470,319448,26022,50372,6954,1460,379,"Congressional District 8 (114th Congress), North Carolina",08,37,NC,NC-08,R,41.1,56.1,44.4,54.7,45.3,53.9,NC
104,396093,432836,37.7,828929,642309,110469,2411,39062,73738,724925,48547,92132,34490,179798,37138,212969,171168,21636,76267,66975,35396,76101,0.4649,41792,41.5,424009,1350,22106,40224,51973,18194,12348,58995,30388,49165,26468,8325,1107,444872,422844,22028,28144,8845,3173,1181,"Congressional District 9 (114th Congress), North Carolina",09,37,NC,NC-09,R,42.8,54.4,43.8,55.4,45.2,54.0,NC
105,366660,385249,41.4,751909,613489,88470,2558,11458,47724,708822,23747,37808,81712,79161,22794,161736,140340,14252,22955,121936,7663,42154,0.4708,45163,41.2,326871,2376,19269,63818,43893,15096,4230,14346,22562,43890,26474,11821,721,351595,325100,26495,23137,5293,1732,1994,"Congressional District 10 (114th Congress), North Carolina",10,37,NC,NC-10,R,36.4,61.0,40.4,58.5,41.6,57.4,NC
106,361289,378495,45.2,739784,664942,23758,12834,9101,44068,698055,21195,36550,79743,77771,22532,141390,154504,15123,21048,114686,6720,42079,0.4507,54884,42.3,314754,5554,26409,47513,34779,10449,3936,15434,26622,51468,26765,12497,671,331102,312711,18391,27705,3373,2074,196,"Congressional District 11 (114th Congress), North Carolina",11,37,NC,NC-11,R,34.0,63.2,39.1,59.6,41.5,57.1,NC
107,381804,412160,32.8,793964,297746,392085,3412,41117,111545,678185,80114,107783,89729,86647,22452,196163,100486,10264,36206,181290,5944,37980,0.4737,34380,36.4,373371,1612,32204,37167,40672,22622,8528,32749,27590,47383,32545,8568,846,403629,367923,35706,62194,9115,3509,4237,"Congressional District 12 (114th Congress), North Carolina",12,37,NC,NC-12,D,68.4,28.4,67.8,31.3,68.0,31.3,NC
108,386237,405255,39.7,791492,580486,145703,1291,19831,66594,720765,33354,61934,48391,145805,32300,198094,168026,17938,49789,72113,20311,67118,0.4458,49369,42.4,387265,4538,26554,43171,43177,13456,11213,27316,35202,44826,24506,21617,951,407467,386792,20675,35189,8311,3199,1113,"Congressional District 13 (114th Congress), North Carolina",13,37,NC,NC-13,R,44.0,53.4,46.1,52.9,47.9,51.2,NC
109,388152,368776,34.9,756928,667900,15681,37745,10104,26059,721972,16067,28649,36968,105625,31782,171314,150297,22012,28549,80170,15865,60557,0.4664,46507,37.1,404589,38380,32190,27497,47045,23354,4835,20660,35123,61498,25784,17628,775,410160,399955,10205,19396,1417,544,658,"Congressional District (at Large) (114th Congress), North Dakota",00,38,ND,ND-00,,,,,,,,
110,355448,374529,37.5,729977,520195,161131,685,23054,19620,685714,19755,38688,41699,105368,29280,177736,128826,20078,37504,104669,16620,55059,0.4851,42902,40.6,349212,1423,17026,42642,42872,16766,5630,26892,29018,57301,22106,11630,725,371562,346774,24788,9943,3396,229,76,"Congressional District 1 (114th Congress), Ohio",01,39,OH,OH-01,R,44.6,51.2,46.3,52.4,47.2,51.8,OH
111,356807,373918,39.4,730725,638064,60870,1524,9611,15906,704774,8915,20880,52098,99150,28368,167957,133893,17067,33859,99647,12692,52371,0.4741,47066,40.4,342538,3423,17384,50507,42946,15357,5991,26026,25543,52959,23031,12713,746,361161,342229,18932,6004,2460,153,428,"Congressional District 2 (114th Congress), Ohio",02,39,OH,OH-02,R,39.7,55.8,43.7,54.7,44.3,54.2,OH
112,369592,397703,32.5,767295,439778,250694,1367,27041,50828,672540,51362,87122,61978,87497,24260,187841,95405,13705,31018,172817,6206,42601,0.4535,40366,35.4,377530,711,16566,27304,51203,27751,7512,36725,28874,54632,33962,14675,831,402102,371769,30333,30212,5752,437,2975,"Congressional District 3 (114th Congress), Ohio",03,39,OH,OH-03,D,67.0,28.6,69.7,28.9,67.4,31.3,OH
113,354646,358656,40.7,713302,645601,38152,2455,7014,26492,696941,6308,12836,49851,51825,26253,162444,138855,10470,16546,93424,5567,50627,0.4302,52548,41.8,331707,5534,16669,88282,31423,18428,3522,11980,25321,46124,22262,12426,668,350023,329398,20625,15993,7059,248,65,"Congressional District 4 (114th Congress), Ohio",04,39,OH,OH-04,R,30.7,64.3,42.0,56.0,43.7,54.4,OH
114,352113,369365,39.5,721478,663594,19675,533,8877,37265,699503,7920,17502,36359,74587,28518,166072,147896,15747,27101,73466,8960,56098,0.4262,45481,40.5,358570,6411,19217,82905,38105,21239,3974,12881,34514,49329,22948,10234,712,370595,353754,16841,28565,3248,623,61,"Congressional District 5 (114th Congress), Ohio",05,39,OH,OH-05,R,34.6,59.7,44.1,53.9,46.0,52.2,OH
115,346742,352475,43.7,699217,663560,17108,1389,3024,6673,688738,3184,7680,60967,49885,23412,145035,141134,11939,13289,111523,4585,43964,0.4473,52148,42.4,296236,9853,18054,42704,38955,21388,4279,12372,22464,49642,22762,11516,634,314654,293850,20804,3392,1903,517,44,"Congressional District 6 (114th Congress), Ohio",06,39,OH,OH-06,R,26.7,69.3,42.7,55.2,44.7,53.1,OH
116,366276,379315,40.6,745591,690542,29013,594,5315,15688,729004,5768,13483,63285,65836,26054,176952,145983,12464,22378,93318,8157,51132,0.4269,50111,41.2,355488,9872,21858,68485,39456,17064,5371,19222,27017,51094,26331,10999,695,371904,351814,20090,5063,3972,99,698,"Congressional District 7 (114th Congress), Ohio",07,39,OH,OH-07,R,32.8,62.5,44.2,53.7,46.9,50.9,OH
117,355791,371798,38.8,727589,643837,41407,1584,13535,24413,696272,14245,26235,54961,72957,26841,172436,140374,13790,24564,96225,9308,54069,0.4392,51375,40.8,343113,4198,18969,64612,39346,15157,4252,20877,31641,47405,26121,11226,758,360975,340679,20296,15411,2225,667,877,"Congressional District 8 (114th Congress), Ohio",08,39,OH,OH-08,R,30.6,65.1,36.4,61.9,38.1,60.3,OH
118,346023,363729,38.3,709752,524046,123125,2760,9833,75476,658242,14642,32725,65472,68582,23661,156917,104451,10867,22880,143834,6976,41379,0.4661,44376,39.2,328828,1998,16264,50783,39523,16988,5033,16608,22569,52629,32604,13582,694,357539,325892,31647,27104,38759,1122,1029,"Congressional District 9 (114th Congress), Ohio",09,39,OH,OH-09,D,58.7,36.5,67.6,30.9,66.8,31.6,OH
119,349601,370440,39.0,720041,556056,118380,1541,15120,19324,680081,16518,33955,45341,81760,26112,158711,129082,15074,30740,117888,10053,49490,0.4557,59713,39.4,330534,1698,16630,42484,34919,12774,5857,19161,31398,56030,25218,19106,749,347572,323376,24196,10589,4049,732,137,"Congressional District 10 (114th Congress), Ohio",10,39,OH,OH-10,R,44.0,51.3,48.2,50.1,49.3,49.3,OH
120,331047,373442,38.2,704489,282431,370986,2577,18612,31991,656389,18453,37369,67359,66604,22068,157544,86499,14275,24261,180750,9410,35624,0.5325,36191,39.2,297073,267,9217,34525,30461,11837,5374,21829,27582,62929,27471,11209,711,334078,293392,40686,7266,19721,413,545,"Congressional District 11 (114th Congress), Ohio",11,39,OH,OH-11,D,80.5,17.0,82.7,16.5,82.0,17.2,OH
121,381845,383452,37.8,765297,672586,35749,1263,27811,16335,722420,18322,36646,35385,132780,32460,181054,158576,19308,48229,71924,21982,69056,0.4616,44996,40.3,384798,2487,16849,41044,46231,14897,8832,42153,36211,52191,29162,17319,898,401285,382534,18751,7486,3930,1353,406,"Congressional District 12 (114th Congress), Ohio",12,39,OH,OH-12,R,41.9,53.2,43.9,54.4,44.8,53.7,OH
122,343475,366502,40.5,709977,592950,82535,1310,11814,23303,678430,15394,25593,51186,67584,23766,144138,119221,13922,22804,124170,5602,42019,0.4616,50837,39.3,327699,1820,15058,56672,45920,15012,4929,15280,24905,49788,29188,10024,683,349378,324298,25080,7392,11947,805,539,"Congressional District 13 (114th Congress), Ohio",13,39,OH,OH-13,D,51.1,44.6,62.9,35.4,62.3,35.8,OH
123,350431,365653,44.3,716084,653538,31476,512,14338,18315,672525,14885,38764,40715,104757,31732,155939,155787,21459,39854,56855,17941,64775,0.4544,47094,44.3,356586,2602,17560,65882,39150,14136,7383,23941,29944,56069,20965,10921,850,372011,355446,16565,7080,6757,768,186,"Congressional District 14 (114th Congress), Ohio",14,39,OH,OH-14,R,42.1,53.6,47.6,50.9,49.1,49.4,OH
124,377279,370212,37.9,747491,674232,30369,425,22717,14839,705391,20135,36440,50462,97586,29558,168908,147746,19026,33439,83186,13276,60009,0.4512,47640,39.6,351267,3879,19693,34956,41924,20373,6493,26581,38085,53243,25065,17353,858,367130,348698,18432,8014,2765,415,26,"Congressional District 15 (114th Congress), Ohio",15,39,OH,OH-15,R,39.9,55.3,46.3,51.9,46.1,52.2,OH
125,346835,358283,43.6,705118,658045,15621,1382,15752,14734,661954,12763,37993,36156,102251,31286,150124,150158,21068,36824,50719,13327,61330,0.4357,48054,42.6,358563,3375,18265,58143,41627,18637,5769,24697,31783,49981,23365,11692,786,371156,356169,14987,5481,4965,329,439,"Congressional District 16 (114th Congress), Ohio",16,39,OH,OH-16,R,39.5,56.2,45.2,53.4,47.2,51.3,OH
126,386691,406003,36.1,792694,563876,69430,43176,20947,86140,722731,42161,60901,53998,104961,28360,200659,148155,15947,39925,119789,15223,52054,0.4776,52906,39.3,386901,8980,26017,44726,43706,21957,9966,24686,31224,51895,26432,11868,806,408230,385295,22935,69260,3180,805,392,"Congressional District 1 (114th Congress), Oklahoma",01,40,OK,OK-01,R,32.7,61.4,34.2,65.8,35.8,64.2,OK
127,372918,378012,39.8,750930,500446,27047,122684,3854,38464,731216,10313,15845,79124,61960,21806,178699,141509,10351,17545,144099,5363,41197,0.4592,58417,40.5,293006,14807,21065,35114,33740,19036,3171,10995,28301,42969,20572,18946,634,311483,291132,20351,32070,1239,783,0,"Congressional District 2 (114th Congress), Oklahoma",02,40,OK,OK-02,R,22.8,72.9,32.2,67.8,34.3,65.7,OK
128,394439,385274,36.4,779713,618915,29608,47451,10722,76060,735066,26343,38185,64305,75287,24295,191096,148380,11709,22398,118964,8651,48571,0.4625,56857,39.6,337784,31973,24191,31089,39495,20293,4925,13833,34921,35612,24930,21475,726,351909,334270,17639,66003,1313,718,0,"Congressional District 3 (114th Congress), Oklahoma",03,40,OK,OK-03,R,20.9,73.6,26.1,73.9,27.1,72.9,OK
129,391151,386853,35.5,778004,592848,50877,37892,18060,65597,730820,17575,34497,52510,80039,26402,182280,141794,11389,28828,94457,8975,51990,0.4345,61301,37.7,358028,18323,22235,28876,45271,16751,5790,20591,36854,46978,24560,27197,789,375481,355718,19763,51361,4219,340,0,"Congressional District 4 (114th Congress), Oklahoma",04,40,OK,OK-04,R,28.3,65.7,32.9,67.1,33.9,66.1,OK
130,394356,415641,34.6,809997,562301,109352,35395,24945,130203,715459,60576,85922,74721,99518,26330,208363,133470,17137,40442,133519,13472,48426,0.4974,51795,37.6,377726,13857,34487,27488,44295,13915,6654,27555,29814,52245,27650,21575,799,393101,374247,18854,107785,2920,712,0,"Congressional District 5 (114th Congress), Oklahoma",05,40,OK,OK-05,D,39.8,53.2,40.8,59.2,40.8,59.2,OK
131,405624,414681,37.5,820305,667338,13823,6573,61941,118601,693329,64704,115591,49686,142982,31036,187478,156450,22065,39983,88931,23505,66349,0.4546,52233,39.7,405530,8633,18563,67012,43407,13790,8697,28193,27339,53492,27973,16745,1085,427284,402858,24426,94155,3464,1725,0,"Congressional District 1 (114th Congress), Oregon",01,41,OR,OR-01,D,57.3,34.5,57.3,40.0,59.6,37.7,OR
132,398005,400156,42.1,798161,718372,5308,17633,7630,107806,743923,30181,46840,58954,85315,24024,174749,155866,14261,20784,142645,8469,46793,0.4608,68913,40.7,340080,20418,22341,31786,46271,16219,6676,14181,22767,49154,26525,17093,842,365480,337848,27632,90160,2266,942,208,"Congressional District 2 (114th Congress), Oregon",02,41,OR,OR-02,R,36.4,56.5,40.5,56.8,43.3,53.8,OR
133,405000,410909,37.3,815909,648968,41856,6277,57086,91621,696020,57814,108614,60026,144568,27692,161854,134090,22329,29835,124548,16756,58809,0.4548,44598,38.1,425585,6636,20851,37996,48241,18481,9295,22936,40174,67123,39328,14020,1024,450816,422026,28790,69030,1993,3999,497,"Congressional District 3 (114th Congress), Oregon",03,41,OR,OR-03,D,70.7,22.5,72.0,24.7,72.9,24.3,OR
